tank_id,date,ratio,is_change_point
shibushi_01,2020-11-01,11.635042431279802,False
shibushi_01,2020-11-13,12.389379730253694,False
shibushi_01,2020-11-25,11.322669340411787,False
shibushi_01,2020-12-07,10.920202796284931,False
shibushi_01,2020-12-19,12.466451451782582,False
shibushi_01,2020-12-31,11.357340345781308,False
shibushi_01,2021-01-12,12.057438858394585,False
shibushi_01,2021-01-24,12.345673772057372,False
shibushi_01,2021-02-05,12.998354067738239,False
shibushi_01,2021-02-17,12.08840121813942,False
shibushi_01,2021-03-01,11.854939181989925,False
shibushi_01,2021-03-13,9.613835644419089,False
shibushi_01,2021-03-25,11.60628144356184,False
shibushi_01,2021-04-06,11.59198028782936,False
shibushi_01,2021-04-18,12.151856645097011,False
shibushi_01,2021-04-30,11.668931155419132,False
shibushi_01,2021-05-12,11.83674599446127,False
shibushi_01,2021-05-24,11.357061767255797,False
shibushi_01,2021-06-05,11.72823294664774,False
shibushi_01,2021-06-17,10.822318065092531,False
shibushi_01,2021-06-29,12.012593814392982,False
shibushi_01,2021-07-11,20.035818538817843,True
shibushi_01,2021-07-23,12.140329923835937,True
shibushi_01,2021-08-04,11.241313787464719,False
shibushi_01,2021-08-16,13.486841500378448,False
shibushi_01,2021-08-28,12.02165723464909,False
shibushi_01,2021-09-09,12.982234360721007,False
shibushi_01,2021-09-21,11.784150484336028,False
shibushi_01,2021-10-03,12.820932876016757,False
shibushi_01,2021-10-15,11.65172234958192,False
shibushi_01,2021-10-27,12.986151596283069,False
shibushi_01,2021-11-08,11.787195832613689,False
shibushi_01,2021-11-20,10.984372313796136,False
shibushi_01,2021-12-02,10.967353006240511,False
shibushi_01,2021-12-14,13.09310020476907,False
shibushi_01,2021-12-26,11.912059283257497,False
shibushi_01,2022-01-07,12.774921246811287,False
shibushi_01,2022-01-19,12.703443188369052,False
shibushi_01,2022-01-31,12.48660301909022,False
shibushi_01,2022-02-12,11.758037259137893,False
shibushi_01,2022-02-24,11.41411684817483,False
shibushi_01,2022-03-08,11.631232217637328,False
shibushi_01,2022-03-20,11.08400890313741,False
shibushi_01,2022-04-01,10.704825699852016,False
shibushi_01,2022-04-25,12.301236801409527,False
shibushi_01,2022-05-07,11.718338173305568,False
shibushi_01,2022-05-19,11.603320327269117,False
shibushi_01,2022-05-31,11.814025284312551,False
shibushi_01,2022-06-12,11.391102422971983,False
shibushi_01,2022-06-24,11.118609698047958,False
shibushi_01,2022-07-06,13.420487023963256,False
shibushi_01,2022-07-18,12.365320057257433,False
shibushi_01,2022-07-30,11.10719171827722,False
shibushi_01,2022-08-11,11.013995913936936,False
shibushi_01,2022-08-23,11.709635562107161,False
shibushi_01,2022-09-04,12.10764461072392,False
shibushi_01,2022-09-16,11.694108188970608,False
shibushi_01,2022-09-28,11.295251933708954,False
shibushi_01,2022-10-10,10.441103270707993,False
shibushi_01,2022-10-22,11.538470967011403,False
shibushi_01,2022-11-03,11.981590133096129,False
shibushi_01,2022-11-15,11.040007968970073,False
shibushi_01,2022-11-27,11.305425849270494,False
shibushi_01,2022-12-09,10.914271253976136,False
shibushi_01,2022-12-21,11.923536949175363,False
shibushi_01,2023-01-02,10.87981063288318,False
shibushi_01,2023-01-14,11.097045518000442,False
shibushi_01,2023-01-26,11.627747756813566,False
shibushi_01,2023-02-07,11.422762549857252,False
shibushi_01,2023-02-19,11.838728288201592,False
shibushi_01,2023-03-03,10.720113075527244,False
shibushi_01,2023-03-15,11.536850789315016,False
shibushi_01,2023-03-27,12.23609068605989,False
shibushi_01,2023-04-08,10.17543016954392,False
shibushi_01,2023-04-20,11.697388817729752,False
shibushi_01,2023-05-02,11.405318788989245,False
