tank_id,date,datetime_utc,vv,vh,angle
shibushi_01,2017-02-26,1488143832020,0.5841933077923753,-10.642864793307053,36.023330645086645
shibushi_01,2017-03-10,1489180632000,0.4791447513433601,-10.470440544368897,36.02390303081601
shibushi_01,2017-03-22,1490217432000,0.8875917763897696,-11.434663405141592,36.031939586380275
shibushi_01,2017-04-03,1491254232000,1.4778793365998342,-11.123562879723613,36.02869192296149
shibushi_01,2017-04-15,1492291033000,6.0588997594821885,-11.977888681147652,36.0256702730441
shibushi_01,2017-04-27,1493327833000,1.1586712511603678,-11.129999339649986,36.026124423734764
shibushi_01,2017-05-09,1494364634000,1.1001379448301571,-10.423436268690145,36.02018494666377
shibushi_01,2017-05-21,1495401435000,1.2814462498820622,-10.50935295431232,36.02438574287383
shibushi_01,2017-06-02,1496438235000,1.2158410749269553,-10.310749943949341,36.02904054277616
shibushi_01,2017-06-14,1497475036000,0.865041512575678,-10.453082242804468,36.02954063692916
shibushi_01,2017-06-26,1498511837000,0.6621926564536393,-10.853358643918702,36.024985616035316
shibushi_01,2017-07-08,1499548637000,0.6098293058960185,-10.57853765963338,36.02579067766572
shibushi_01,2017-07-20,1500585438000,0.31141577508792884,-10.031200019790795,36.02845621849579
shibushi_01,2017-08-01,1501622239000,0.954415720142406,-10.320392254931761,36.02469802528404
shibushi_01,2017-08-13,1502659039000,0.8179711782566061,-10.438739106639675,36.02687399710691
shibushi_01,2017-08-25,1503695840000,0.4888321878388907,-10.560200628887074,36.024829386911016
shibushi_01,2017-09-06,1504732640000,0.7584857158345722,-10.887128016920878,36.02689698979825
shibushi_01,2017-09-18,1505769441000,0.22275819791875634,-11.135018201525744,36.02211857806567
shibushi_01,2017-09-30,1506806241000,0.7773513706550023,-10.686262426867732,36.0257820433316
shibushi_01,2017-10-12,1507843041000,0.30944479504689615,-10.620967013695,36.02663758698623
shibushi_01,2017-10-24,1508879842000,0.28191247070134995,-10.515459576551125,36.02320185267917
shibushi_01,2017-11-05,1509916641000,0.4573235420220429,-9.993121667245754,36.02191290233841
shibushi_01,2017-11-17,1510953441000,0.7493717173230156,-10.624554175534566,36.02355566157403
shibushi_01,2017-11-29,1511990241000,0.483574371193357,-10.0181951274894,36.026992019465055
shibushi_01,2017-12-11,1513027040000,0.02325440468371012,-10.17493559328461,36.02893724935848
shibushi_01,2017-12-23,1514063840000,-0.06758861980240734,-10.19179299563953,36.02902620143801
shibushi_01,2018-01-04,1515100639000,0.955175231730873,-10.241516165079368,36.02476655981175
shibushi_01,2018-01-16,1516137439000,0.29172098905827304,-11.016439213884869,36.020715538791215
shibushi_01,2018-01-28,1517174239000,1.2732599675345442,-10.359373968306583,36.026281405748875
shibushi_01,2018-02-09,1518211038000,0.30548716781203583,-10.888865332560865,36.02540045253071
shibushi_01,2018-02-21,1519247838000,0.5543695535022911,-11.386576397744385,36.03063316610292
shibushi_01,2018-03-05,1520284638000,0.9975011995003991,-10.320523180559876,36.029283846992705
shibushi_01,2018-03-17,1521321438000,0.5238791649857214,-10.727692730144083,36.02401495417324
shibushi_01,2018-03-29,1522358239000,0.49178480514288553,-9.484724738799525,36.02452818118568
shibushi_01,2018-04-10,1523395039000,1.031456215888161,-10.485113589506549,36.02820390091641
shibushi_01,2018-04-22,1524431839000,0.8083006307031761,-10.051855594121763,36.03305292219998
shibushi_01,2018-05-04,1525468640000,0.23358567459020857,-11.057789559394253,36.02854079499143
shibushi_01,2018-05-16,1526505441000,0.7513724201636807,-10.576241939105156,35.993787302367124
shibushi_01,2018-05-28,1527542241000,0.008721374833177342,-10.715136482395614,36.0261437762511
shibushi_01,2018-06-09,1528579042000,0.39601556320722103,-10.783393916114413,36.02634337848586
shibushi_01,2018-06-21,1529615843000,0.8885287033053747,-10.196718666391266,36.029310803894596
shibushi_01,2018-07-03,1530652643000,0.3208728778326967,-10.775373813979678,36.03318942034685
shibushi_01,2018-07-15,1531689444000,0.9724361398324659,-10.221319801692093,36.027214964949216
shibushi_01,2018-07-27,1532726245000,0.8662599942078847,-10.675463053447112,36.02745200655787
shibushi_01,2018-08-08,1533763046000,0.13134934868388798,-10.034906774856484,36.02605734287675
shibushi_01,2018-08-20,1534799846000,0.13712947204316717,-10.215180655561777,36.02983353321835
shibushi_01,2018-09-01,1535836647000,0.2996064483054749,-10.965273808589732,36.024448921607195
shibushi_01,2018-09-13,1536873447000,0.041602094659020136,-10.314278121009583,36.027021811245746
shibushi_01,2018-09-25,1537910248000,-0.10863458189639379,-10.033936155371741,36.02511991937477
shibushi_01,2018-10-07,1538947048000,0.5324542485835516,-10.315206590756167,36.026265949908236
shibushi_01,2018-10-19,1539983848000,-0.13133206559521748,-10.399363939592357,36.025044211919464
shibushi_01,2018-10-31,1541020648000,-0.29603161725859894,-10.092756616044364,36.0251209458534
shibushi_01,2018-11-12,1542057448000,0.6727815725984159,-10.678650191235873,36.02191440135837
shibushi_01,2018-11-24,1543094247000,0.1129777109985168,-11.017490058277373,36.02293307649393
shibushi_01,2018-12-06,1544131047000,0.03277782896471446,-9.868067752013898,36.0197576613768
shibushi_01,2018-12-18,1545167847000,0.5161911758086686,-11.00927559940933,36.029344067392465
shibushi_01,2018-12-30,1546204646000,0.5252652592334143,-10.613905936122874,36.02602393708549
shibushi_01,2019-01-11,1547241446000,0.6885274020728782,-10.877551069643857,36.02648786395759
shibushi_01,2019-01-23,1548278245000,4.267618343662783,-10.71058016795872,36.02191235673359
shibushi_01,2019-02-04,1549315045000,2.6413842920032486,-9.875796536208492,36.025623369881714
shibushi_01,2019-02-16,1550351845000,3.604182735794762,-10.66375033211322,36.02471335698803
shibushi_01,2019-02-28,1551388645000,2.5452472332492433,-11.792895655398038,36.02317381268225
shibushi_01,2019-03-12,1552425445000,3.1627150322777586,-10.438080078835904,36.028260229511474
shibushi_01,2019-03-24,1553462245000,2.5725224980585604,-10.592142126420303,36.02385622515549
shibushi_01,2019-04-05,1554499045000,2.342989735884765,-9.950053281091188,36.020788378537574
shibushi_01,2019-04-17,1555535845000,1.894929744365931,-9.812217124088738,36.01909972729654
shibushi_01,2019-04-29,1556572646000,2.134910470819747,-10.768921512153675,36.02085977442124
shibushi_01,2019-05-11,1557609446000,2.1911456588266245,-10.294004635424699,36.03126140429254
shibushi_01,2019-05-23,1558646247000,2.8360033259553608,-10.226810995251158,36.02509290219713
shibushi_01,2019-06-04,1559683048000,-0.28141612709808544,-10.692549246718892,36.02427754678217
shibushi_01,2019-06-16,1560719848000,2.3002448298345066,-11.527179304067918,36.02742340785879
shibushi_01,2019-06-28,1561756649000,2.351540456799755,-12.029674447769823,36.025889362015796
shibushi_01,2019-07-10,1562793450000,1.8904776545963176,-11.855027212774853,36.03235268291039
shibushi_01,2019-07-22,1563830251000,2.105670078848365,-10.999756676196734,36.02752243724138
shibushi_01,2019-08-03,1564867051000,1.4168145014841058,-10.93846844564665,36.027405553167476
