tank_id,date,datetime_utc,vv,vh,angle
fukui_00,2017-02-16,1487278774030,5.545673822128886,-9.298099995173411,36.538036862182615
fukui_00,2017-02-28,1488315573000,5.947347416035717,-11.2191493765732,36.53647428687449
fukui_00,2017-03-12,1489352374000,5.616387810784749,-10.574744587033708,36.5307277534863
fukui_00,2017-03-24,1490389174380,5.747757331173058,-10.790787170783666,36.536022994685226
fukui_00,2017-04-05,1491425974840,5.729672044406609,-10.258561158513146,36.53602734344875
fukui_00,2017-04-17,1492462775450,5.1791872179473994,-9.746556629039155,36.53701348223931
fukui_00,2017-04-29,1493499575000,3.5067058500381063,-7.060158322036238,36.535901658750134
fukui_00,2017-05-11,1494536376000,4.1803270907210335,-6.941430508151095,36.52993750521152
fukui_00,2017-05-23,1495573177000,4.817248358199071,-6.466104955367679,36.53297772676675
fukui_00,2017-06-04,1496609978000,4.224917032719091,-7.4842968172457605,36.53457575646044
fukui_00,2017-06-16,1497646778000,4.121279925985653,-6.695849515143966,36.53829563182612
fukui_00,2017-06-28,1498683579000,4.325619254245286,-6.345997029638649,36.537164730069
fukui_00,2017-07-10,1499720379000,4.686106356250549,-6.545163511142031,36.53463091474669
fukui_00,2017-07-22,1500757180000,4.144923934762192,-6.294594332956979,36.5351357971241
fukui_00,2017-08-03,1501793981000,4.527269283210986,-6.401783359500108,36.53268926945982
fukui_00,2017-08-15,1502830782000,3.7831678232843475,-6.10364128747259,36.53727591253572
fukui_00,2017-08-27,1503867582000,3.9763258098595786,-6.204435800906686,36.5350113120517
fukui_00,2017-09-08,1504904382000,4.1239512842192205,-6.872827938969745,36.532918689674155
fukui_00,2017-09-20,1505941183000,4.267188502032084,-7.199562971967591,36.53105336701223
fukui_00,2017-10-02,1506977983000,4.5967964640761645,-7.583132947816618,36.53442884811082
fukui_00,2017-10-14,1508014783000,4.217848770485349,-7.369821750617569,36.53571638475296
fukui_00,2017-10-26,1509051584000,3.9087846807593145,-7.63991382811326,36.53334541921461
fukui_00,2017-11-07,1510088383000,4.364316466998043,-7.667566856751792,36.53344421284994
fukui_00,2017-11-19,1511125183000,4.345599250362239,-10.24852081610074,36.53067234260672
fukui_00,2017-12-01,1512161983000,4.298048269092896,-7.725451721052064,36.53397626270156
fukui_00,2017-12-13,1513198782000,4.6679839169318775,-8.784351009689379,36.535496714529145
fukui_00,2017-12-25,1514235582000,4.684019619409795,-8.874009155845258,36.53935476449819
fukui_00,2018-01-06,1515272381000,4.74293199255003,-9.165324920911885,36.53471325296406
fukui_00,2018-01-18,1516309181000,4.443663415398635,-9.899594087465248,36.529142695117166
fukui_00,2018-01-30,1517345980000,3.2792389632134085,-9.868606897842788,36.532317647880866
fukui_00,2018-02-11,1518382780000,0.43278233991021187,-10.128747436705192,36.532124905401155
fukui_00,2018-02-23,1519419580000,4.1594535805958355,-8.979754629017586,36.540490405121716
fukui_00,2018-03-07,1520456380000,4.379873294601689,-8.772749111900383,36.5445026072247
fukui_00,2018-03-19,1521493180000,4.824394711298603,-10.042239112307689,36.53686428523002
fukui_00,2018-03-31,1522529981000,4.7661532674575025,-9.273665848678478,36.53312604570582
fukui_00,2018-04-12,1523566781000,4.675509891556849,-9.985677780655642,36.53552265268692
fukui_00,2018-04-24,1524603582000,4.896488577457322,-7.508481444213769,36.53893486143533
fukui_00,2018-05-06,1525640382000,4.389424724933348,-8.558394619188949,36.537824812316494
fukui_00,2018-05-18,1526677183000,3.635687565445232,-8.105963655785052,36.536361091058005
fukui_00,2018-05-30,1527713983000,4.65660662566557,-5.227764083384141,36.538549247527655
fukui_00,2018-06-11,1528750784000,4.206802795358431,-5.837128259798321,36.53223922725447
fukui_00,2018-06-23,1529787585000,4.708618509952646,-6.393872230764933,36.535056124080725
fukui_00,2018-06-29,1530305934000,4.61551350187521,-5.522748827251462,36.56765678357895
fukui_00,2018-07-05,1530824385000,4.9253292601592875,-5.717608771106524,36.54283938924022
fukui_00,2018-07-17,1531861186000,5.1285211699412425,-5.860389414052817,36.538152338990834
fukui_00,2018-08-10,1533934788000,3.909049251606215,-5.541269998064503,36.53347869554646
fukui_00,2018-08-22,1534971588000,2.719493798782858,-7.640210044911536,36.53721166317906
fukui_00,2018-09-03,1536008389000,2.957970390236034,-8.240547907800982,36.534142095760856
fukui_00,2018-09-15,1537045189000,3.0164217330737166,-8.642500276275765,36.536476620224754
fukui_00,2018-09-27,1538081990000,3.182556860586645,-9.007573782894166,36.53379670915933
fukui_00,2018-10-09,1539118790000,3.021988588057738,-8.825976317052653,36.53248547519362
fukui_00,2018-10-21,1540155590000,3.2435040326041804,-8.560426426496347,36.5335052210163
fukui_00,2018-11-02,1541192390000,2.673479064736846,-9.67453260401628,36.53440776124127
fukui_00,2018-11-14,1542229190000,3.0575963503545003,-9.704351417899938,36.532577315585435
fukui_00,2018-11-26,1543265989000,2.7378435912825254,-8.825092372551202,36.53392096120819
fukui_00,2018-12-08,1544302789000,2.696721349853801,-9.34197237452337,36.53054281500167
fukui_00,2018-12-20,1545339589000,3.781300605122852,-9.919587657137924,36.53357243846394
fukui_00,2019-01-01,1546376388000,2.777234004288482,-8.773255532152293,36.53415652014253
fukui_00,2019-01-13,1547413188000,4.983669973422948,-9.22445492066077,36.537296276889606
fukui_00,2019-01-25,1548449987000,4.596183797497408,-8.893490046962166,36.53065325165809
fukui_00,2019-02-06,1549486787000,3.528915760712819,-9.288973276944041,36.53411374990125
fukui_00,2019-02-18,1550523587000,3.19514738420609,-9.19616565385812,36.530157292792495
fukui_00,2019-03-02,1551560387000,3.3714281401507624,-8.775962809982412,36.529325505618054
fukui_00,2019-03-14,1552597187000,3.3931421451216406,-7.6690229800569245,36.53950124372871
fukui_00,2019-03-26,1553633987000,4.71215649739597,-8.71853406475816,36.53604527716643
fukui_00,2019-04-07,1554670787000,5.350509596258157,-8.476895330979973,36.53315097377718
fukui_00,2019-04-19,1555707588000,5.150273023904542,-9.84933798909876,36.528444361146605
fukui_00,2019-05-01,1556744388000,3.914476511275188,-8.69117843784375,36.52801450144492
fukui_00,2019-05-13,1557781189000,5.023930086907431,-9.547078808621524,36.53682113037112
fukui_00,2019-05-25,1558817989000,5.419035843458295,-9.354821938320654,36.535616742057954
fukui_00,2019-06-06,1559854790000,5.297727343165233,-9.475852556347684,36.53789280468265
fukui_00,2019-06-18,1560891590000,5.155581093164761,-8.795746918371547,36.536522970861625
fukui_00,2019-06-30,1561928391000,5.120650405380039,-7.870352957252196,36.53231017134107
fukui_00,2019-07-12,1562965192000,5.115452868810103,-8.358579186198153,36.536089511747576
fukui_00,2019-07-24,1564001993000,5.2325206070874675,-8.625708773748885,36.53860169208196
fukui_00,2019-08-05,1565038794000,4.852598766873316,-8.602868682253145,36.537473399588414
fukui_00,2019-08-17,1566075594000,4.851943916580001,-9.139544035426775,36.53026881725232
fukui_00,2019-08-29,1567112395000,4.591882615946101,-8.313681300237977,36.53319787558502
fukui_00,2019-09-10,1568149195000,5.201884607466407,-9.051674747526171,36.537204363204665
fukui_00,2019-09-22,1569185996000,4.696744505205772,-8.933443712064324,36.533539700235394
fukui_00,2019-10-04,1570222796000,4.653054128618484,-8.374096199155169,36.53241437051692
fukui_00,2019-10-16,1571259596000,5.174257575814239,-9.522912270039262,36.53519499108976
fukui_00,2019-10-28,1572296396000,4.601971048729899,-9.086254362494081,36.5333706066369
fukui_00,2019-11-09,1573333196000,5.179869374168677,-9.059955996082396,36.53296812409063
fukui_00,2019-11-21,1574369996000,4.690299796835269,-9.57847934215702,36.53548537988107
fukui_00,2019-12-03,1575406796000,5.0808658716706585,-10.445930856796783,36.53595875648085
fukui_00,2019-12-15,1576443595000,4.270765825817224,-11.106219659611357,36.53064795543606
fukui_00,2019-12-27,1577480395000,4.447091309384205,-10.549158353180964,36.527395854783734
fukui_00,2020-01-08,1578517194000,4.281036404370791,-10.65417826602871,36.53057875415046
fukui_00,2020-01-20,1579553994000,4.088999773933075,-10.801781233760089,36.534709693984446
fukui_00,2020-02-01,1580590793000,3.773200278756269,-10.785370549108503,36.46224220271813
fukui_00,2020-02-13,1581627593000,3.437872227103687,-8.775305427054152,36.46216907850961
fukui_00,2020-02-25,1582664393000,4.584337576449773,-9.648568350809663,36.46104120149675
fukui_00,2020-03-08,1583701193000,3.4991697388637784,-9.440695901731772,36.45621415684506
fukui_00,2020-03-20,1584737993000,4.10766682601381,-9.200967319780673,36.46033909577944
fukui_00,2020-04-01,1585774793000,3.6602944533933632,-7.813357418019946,36.46732196868159
fukui_00,2020-04-13,1586811594000,4.143807328902026,-9.994060814661774,36.46544918277071
fukui_00,2020-04-25,1587848394000,4.315695349805446,-8.998972429251912,36.45986610386214
fukui_00,2020-05-07,1588885195000,5.225523191555399,-8.827380073544015,36.46294877631813
fukui_00,2020-05-19,1589921995000,5.127340914585447,-9.21515591390424,36.46244293713781
fukui_00,2020-05-31,1590958796000,4.607919282700052,-9.234983500587864,36.46575600179038
fukui_00,2020-06-12,1591995597000,4.039425564031686,-9.32574011589448,36.46290963561787
fukui_00,2020-06-24,1593032398000,5.218927441863153,-8.820223612013859,36.46202553586623
fukui_00,2020-07-06,1594069198000,2.755423186234793,-8.34671931359871,36.46284143189357
fukui_00,2020-07-18,1595105999000,5.05839831278222,-9.294671236327698,36.462379846921934
fukui_00,2020-07-30,1596142800000,4.8483256550689,-8.36096688413046,36.45915374614426
fukui_00,2020-08-11,1597179600000,5.185792526630005,-8.400973457407359,36.4628676140214
fukui_00,2020-08-23,1598216401000,4.332614047504054,-9.18258398051451,36.46216095818415
fukui_00,2020-09-04,1599253202000,3.8842546162223117,-9.369703073705274,36.4591618089965
fukui_00,2020-09-16,1600290002000,4.779134726333617,-8.965984023771327,36.46041705445157
fukui_00,2020-09-28,1601326803000,3.836950677686068,-8.799164547167237,36.459791025597326
fukui_00,2020-10-10,1602363603000,4.880732859379008,-8.951020994668454,36.45830990936248
fukui_00,2020-10-22,1603400403000,2.960120221407149,-9.863259922451823,36.462616134108174
fukui_00,2020-11-03,1604437203000,4.368359615518464,-9.663733620620944,36.45698008596916
fukui_00,2020-11-15,1605474003000,5.190172165610306,-11.098272637844914,36.45643080992038
fukui_00,2020-11-27,1606510802000,2.8165957510119575,-7.674734198327139,36.462762761810346
fukui_00,2020-12-09,1607547602000,4.0778787968184025,-8.469069517349373,36.460811803245406
fukui_00,2020-12-21,1608584401000,3.115003662163337,-8.624496672901076,36.4608459189787
fukui_00,2021-01-02,1609621201000,3.0598428621463327,-8.569931120841034,36.45689064500023
fukui_00,2021-01-14,1610658000000,4.411751210507957,-10.185001400510817,36.455303535157874
fukui_00,2021-01-26,1611694800000,4.7581862372117225,-9.370550136839286,36.455199679014726
fukui_00,2021-02-07,1612731599000,3.3049292469150946,-8.212929740660577,36.45803448761145
fukui_00,2021-02-19,1613768399000,4.258066041315104,-9.311060242221055,36.465820496170615
fukui_00,2021-03-03,1614805199000,4.424941408623252,-8.499186424324094,36.468048142125376
fukui_00,2021-03-15,1615841999000,4.367467526466626,-9.682963630678174,36.462144692315924
fukui_00,2021-03-27,1616878799000,4.27803071832146,-9.887680018936686,36.46095715597616
fukui_00,2021-04-08,1617915599000,4.581557004940167,-9.703045777616756,36.46416930379852
fukui_00,2021-04-20,1618952400000,4.847539827995721,-9.541900210865709,36.46578578714005
fukui_00,2021-05-02,1619989200000,3.995468709657041,-8.70430710764402,36.46770312146444
fukui_00,2021-05-14,1621026001000,4.62793165078509,-10.707858426739135,36.46338549694877
fukui_00,2021-05-26,1622062802000,3.4720996238467827,-7.459972529036583,36.45997638789022
fukui_00,2021-06-07,1623099602000,3.473520610554213,-7.096554805715159,36.46178629314634
fukui_00,2021-06-19,1624136403000,3.5398665611167797,-7.238680708683705,36.464276837845595
fukui_00,2021-07-01,1625173204000,3.586237486356116,-6.920094124650228,36.46284057990145
fukui_00,2021-07-13,1626210005000,4.100001552366672,-6.809041961262478,36.46395379737591
fukui_00,2021-07-25,1627246805000,3.5001033318956027,-7.769123950989935,36.46639633281284
fukui_00,2021-08-06,1628283606000,3.4378130827151594,-7.830110016583012,36.46122027125229
fukui_00,2021-08-18,1629320407000,3.151785127390487,-7.5080270907884055,36.46287685648601
fukui_00,2021-08-30,1630357207000,3.7455221420238973,-7.913154174648739,36.464554013698695
fukui_00,2021-09-11,1631394008000,3.211420746454874,-9.385137084507498,36.461174258977664
fukui_00,2021-09-23,1632430808000,3.305128859223796,-7.847848359796635,36.45889792175294
fukui_00,2021-10-05,1633467608000,3.557288233601992,-8.00495385759517,36.45868339518296
fukui_00,2021-10-17,1634504409000,3.2940153451321237,-7.961608431706979,36.45830257628263
fukui_00,2021-10-29,1635541208000,3.7979899154147914,-8.346094239015097,36.45990076585713
fukui_00,2021-11-22,1637614808000,3.6637669680727356,-8.36072487893568,36.456099276464094
fukui_00,2021-12-04,1638651607000,3.6291528102989803,-9.588960341309182,36.455580438595575
fukui_00,2021-12-16,1639688407000,2.899753126242455,-8.82393991326129,36.45635473306541
fukui_00,2021-12-28,1640725206000,3.680890697683941,-8.803030368459442,36.46488890730212
fukui_00,2022-01-09,1641762006000,3.7216298800367618,-9.330028148759771,36.46054580622971
fukui_00,2022-01-21,1642798805000,4.155815026847872,-8.886449444488418,36.45845274016179
fukui_00,2022-02-02,1643835604000,3.5568437854084394,-8.440711565140624,36.46245791086562
fukui_00,2022-02-14,1644872405000,3.9760106704303895,-8.855139585506056,36.4580167055645
fukui_00,2022-02-26,1645909204000,4.040426685728372,-9.327195366125283,36.45950219362778
fukui_00,2022-03-10,1646946004000,4.0055160198393605,-8.89725263316711,36.46523214583039
fukui_00,2022-03-22,1647982805000,4.581712945320986,-8.960954017983564,36.462839022179324
fukui_00,2022-04-03,1649019605000,4.498629121647885,-8.513561093710008,36.46005902568615
fukui_00,2022-04-15,1650056405000,3.8025363708820823,-9.492376839440002,36.462708509050394
fukui_00,2022-04-27,1651093206000,4.009988115155534,-8.357059390996469,36.46088478023242
fukui_00,2022-05-09,1652130006000,4.284329658620004,-9.477183165870878,36.46546452281462
fukui_00,2022-05-21,1653166807000,3.482733407425368,-7.354998152665198,36.468672788263206
fukui_00,2022-06-02,1654203608000,3.985500122655404,-7.949099255065427,36.461732523781926
fukui_00,2022-06-14,1655240409000,3.606618985539595,-8.049741233327705,36.46310409837161
fukui_00,2022-06-26,1656277210000,4.391688309945156,-7.39087240818118,36.45690802915849
fukui_00,2022-07-08,1657314010000,4.397389992663881,-7.072232520045642,36.46201490239405
fukui_00,2022-07-20,1658350811000,4.057408908434431,-7.449885384102976,36.4641787066183
fukui_00,2022-08-01,1659387612000,4.489025739531628,-6.880805531423573,36.46172361526899
fukui_00,2022-08-13,1660424413000,3.8401782152627315,-7.460669119439327,36.46138274267963
fukui_00,2022-08-25,1661461213000,3.705801918046159,-7.293757342210345,36.46206254415029
fukui_00,2022-09-06,1662497988000,4.044612758191488,-9.166669938680103,36.53111553404367
fukui_00,2022-09-18,1663534814000,4.457196079224556,-7.7740867152378135,36.46919713468634
fukui_00,2022-09-30,1664571615000,4.142277636788879,-7.754505413285335,36.457895977332356
fukui_00,2022-10-12,1665608414000,4.320943107263055,-8.837482889710962,36.46634467408575
fukui_00,2022-10-24,1666645215000,4.521585667603407,-9.115588558154007,36.45814851007033
fukui_00,2022-11-05,1667682014000,4.532704718218845,-8.345187666815542,36.464021443810154
fukui_00,2022-11-17,1668718814000,4.077198291220704,-8.300314785287414,36.46329092832063
fukui_00,2022-11-29,1669755614000,4.155226762768595,-8.777750675004006,36.45885589806966
fukui_00,2022-12-11,1670792413000,4.450343284260784,-9.879493007775904,36.4557051263068
fukui_00,2022-12-23,1671829212000,4.443315030545997,-7.777510137117064,36.45541450181745
fukui_00,2023-01-04,1672866012000,4.257747086689641,-8.889595719566387,36.46075781351727
fukui_00,2023-01-16,1673902811000,4.475801909740709,-8.27823056564279,36.47286237887484
fukui_00,2023-01-28,1674939611000,3.776172146668999,-6.954119612929233,36.45588413165634
fukui_00,2023-02-09,1675976410000,4.702773478872311,-9.13337188447087,36.46429268144155
fukui_00,2023-02-21,1677013210000,4.618134510098077,-9.406196966262677,36.46637473574368
fukui_00,2023-03-05,1678050010000,4.350670811512272,-8.704341957136903,36.45750310455178
fukui_00,2023-03-17,1679086810000,4.490831437383006,-6.8845748183505275,36.46845342779402
fukui_00,2023-03-29,1680123610000,4.6238848134697115,-7.84660841869178,36.47125302346339
fukui_00,2023-04-10,1681160411000,4.501504132263557,-8.787322820902062,36.459666119822835
fukui_00,2023-04-22,1682197211000,4.49051448339508,-8.465459397890097,36.460420928850155
fukui_00,2023-05-04,1683234012000,4.44080064718458,-7.590759284841296,36.45705518890203
fukui_00,2023-05-16,1684270813000,3.9552143191812723,-7.370076833016664,36.45585056843454
fukui_00,2023-05-28,1685307613000,5.2378250837810265,-5.489672329252463,36.458143382923645
fukui_00,2023-06-09,1686344413000,4.048353254850039,-7.386836600743898,36.46755880934643
fukui_00,2023-06-21,1687381214000,4.236585240845088,-6.845475491349993,36.46959792818633
fukui_00,2023-07-03,1688418015000,4.8145813235934645,-6.5088941379615886,36.460055964442915
fukui_00,2023-07-15,1689454816000,5.338364242071916,-10.170236793210368,36.45702539087776
fukui_00,2023-07-27,1690491617000,4.364214715900804,-10.14791589383697,36.46214056548504
fukui_00,2023-08-08,1691528417000,4.969846463733144,-9.246002076514376,36.47593789906357
fukui_00,2023-08-20,1692565218000,4.833148621898619,-10.161561301438374,36.46646940138057
fukui_00,2023-09-01,1693602019000,4.12240091677644,-9.869702323046887,36.459313144099646
fukui_00,2023-09-13,1694638819000,4.702397900457056,-9.792913349902102,36.46465437818943
fukui_00,2023-09-25,1695675620000,5.685272859531585,-6.494220634176985,36.457726198927816
fukui_00,2023-10-07,1696712419000,5.424835519380792,-7.1157549163291,36.461892878105964
fukui_00,2023-10-19,1697749220000,4.9790103979434495,-6.58008961113526,36.456973773948235
fukui_00,2023-10-31,1698786019000,3.759017712002645,-7.575895979101396,36.46126280509387
fukui_00,2023-11-12,1699822819000,4.36539322507781,-9.338226117072749,36.45592647705079
fukui_00,2023-11-24,1700859618000,4.447664160619241,-9.365023062193254,36.47036312668487
fukui_00,2023-12-06,1701896418000,3.4534170126041523,-9.349407371062975,36.46349819119532
fukui_00,2023-12-18,1702933217000,3.7487142317947693,-9.919075709176862,36.46257672234795
fukui_00,2023-12-30,1703970017000,3.3143232633410658,-9.665564974895629,36.4576543827857
fukui_00,2024-01-11,1705006816000,4.297252837235456,-8.43709623296116,36.45742440979562
fukui_00,2024-01-23,1706043616000,3.042557236012895,-9.138572287153709,36.459625017293305
fukui_00,2024-02-04,1707080415000,4.767058566249043,-8.584408776478211,36.4629822591363
fukui_00,2024-02-16,1708117215000,4.881588415371911,-9.116462839351884,36.46370792108349
fukui_00,2024-02-28,1709154015000,5.069105337304692,-8.826125931326569,36.464136653193435
fukui_00,2024-03-11,1710190815000,4.176034534620377,-9.185496035685103,36.46318685561941
fukui_00,2024-03-23,1711227616000,4.570991621648118,-9.32783316959448,36.46405878608761
fukui_00,2024-04-04,1712264416000,4.522424760233677,-10.263274116413706,36.46201431187881
fukui_00,2024-04-16,1713301216000,5.190302588424469,-9.269012229081595,36.46391602736877
fukui_00,2024-04-28,1714338017000,5.845649328438586,-8.952292615473855,36.457322190197246
fukui_00,2024-05-10,1715374817000,5.463048630571828,-8.681797786817144,36.4517193534987
fukui_00,2024-05-22,1716411616000,4.947707347160226,-8.72780240515052,36.452972275140084
fukui_00,2024-06-03,1717448416000,4.938172476992481,-8.7019849763634,36.44683853899183
fukui_00,2024-06-15,1718485216000,5.101729114579155,-8.708711101911849,36.44732262016961
fukui_00,2024-07-09,1720558815000,6.170642657390327,-10.011209996535301,36.453115653276576
